weights, 0.5869952601472431, 0.21707382601098213, 0.41811655894876754, 0.8544328563330287, 0.4860482901780766, 0.45680237417830805, 0.0027469930457723057, 0.45298043504858043, 
weights, 0.5905618366884785, 0.9990131991474555, 0.4860490693830518, 0.8507887249381964, 0.6719820710238191, 0.9903390020442777, 0.5332966141016025, 0.8824121542222202, 
weights, 0.9149108733198906, 0.7100847634767943, 0.8282740385787802, 0.0702790055524607, 0.5110018663948603, 0.43980116948918513, 0.9388085239532385, 0.2218813967488772, 
weights, 0.5160021791356988, 0.8273024833567478, 0.8443535348039313, 0.8085888108413505, 0.9147716429642017, 0.40443322812302684, 0.6279051551045853, 0.9278416205343935, 
weights, 0.12278612310113146, 0.012381046467586754, 0.7647384708969328, 0.2988991570075621, 0.6347479090583822, 0.730614794369216, 0.746819503451751, 0.8272518739923576, 
weights, 0.2646651127342251, 0.3335791220620228, 0.26304296192224463, 0.20696797399162858, 0.9151825556984485, 0.013199330360813999, 0.5284904317306891, 0.4129297460059579, 
weights, 0.09171961528863815, 0.19282926270482004, 0.4853267127745031, 0.12639185125487828, 0.5038712069408962, 0.1706408289383441, 0.5149059379075137, 0.6393705049121482, 
weights, 0.9811469374810035, 0.9617201523339509, 0.03781081520514129, 0.891460768667604, 0.8540815240815662, 0.7777434467057506, 0.2966890224286196, 0.16374157244781795, 
weights, 0.7526860053901016, 0.3071654997726301, 0.45530774688564357, 0.968998773524803, 0.6016699313224859, 0.1164660909714419, 0.7522035766529475, 0.02412063556155919, 
weights, 0.9929981914923377, 0.8627872677260854, 0.0765753909631951, 0.4388626411808274, 0.014988317190930411, 0.3327729432997687, 0.4163777846237223, 0.6689665167758393, 
weights, 0.5220980361921117, 0.3785081422939206, 0.6478510497773587, 0.03755460511598829, 0.6018347543410186, 0.413281158659622, 0.6059283296582156, 0.4421394360845444, 
weights, 0.8161112469135349, 0.7535061769249509, 0.5308338631423661, 0.6269555918757872, 0.6532415971745446, 0.7812291140157287, 0.26513327386559604, 0.987004095699935, 
weights, 0.9682920807455555, 0.5770986735324317, 0.44493487806273724, 0.5728199925554354, 0.35945456039325396, 0.6804532865327908, 0.5175073889491224, 0.7449385016034321, 
weights, 0.12349971480949695, 0.8315100330971384, 0.7879343905574113, 0.7129053759984987, 0.8722714362187547, 0.5601537321480925, 0.7300158563953031, 0.08860801901739446, 
weights, 0.07823374074497236, 0.14285843840131607, 0.9776136589677566, 0.2756721280208375, 0.8394320646909065, 0.11608562387732102, 0.6418328717334705, 0.21212103940175076, 
weights, 0.85613306977714, 0.45065163786569373, 0.9039936700858446, 0.8113273724709341, 0.302066207565871, 0.6789944665986741, 0.022738074732553737, 0.2658063167445317, 
weights, 0.37062058778448315, 0.30133748491613765, 0.8822892550261741, 0.9938028798239736, 0.009978594492448423, 0.4180297937930265, 0.008239949367610522, 0.9844945979526135, 
weights, 0.6869961145999469, 0.6457313602914807, 0.6273785519250307, 0.00427823538559069, 0.5975460083704331, 0.558666223789738, 0.5544727678475815, 0.7964737719842472, 
weights, 0.4219320759599965, 0.575791235489008, 0.5976806698098741, 0.9550522783803008, 0.3731555008571844, 0.8044692594260346, 0.3220375611066397, 0.574677842417379, 
weights, 0.4052299550180297, 0.7898678847287636, 0.7881191148746863, 0.11443072783006336, 0.7590697608770821, 0.5062011214095143, 0.9096982427905691, 0.440127260529646, 
weights, 0.06813538533845143, 0.7854310866168089, 0.8173161431012206, 0.8342156883019847, 0.8616451613251009, 0.6243327075675617, 0.8639931275716342, 0.19489814480911827, 
weights, 0.28202350436939805, 0.29655196353765456, 0.8760298236942738, 0.42085342254777247, 0.8479882116234472, 0.6197025682664218, 0.6394380582430512, 0.21616852115882446, 
weights, 0.6272115860213521, 0.6312096390646251, 0.09861432257223979, 0.9442095391114509, 0.41665021126724466, 0.18272373297088174, 0.5931586385380263, 0.2958511917796034, 
weights, 0.6233274897056178, 0.3047578737325355, 0.5503596418216283, 0.25362091862702996, 0.38501846612504864, 0.9950422728014231, 0.7400866514491747, 0.9801159933597343, 
weights, 0.34545333214616236, 0.47966642579822016, 0.07319303169207025, 0.07044047367317752, 0.10074710406946807, 0.4653717241178298, 0.23538572963888893, 0.32673148391688744, 
weights, 0.7573554380014004, 0.16272362677746854, 0.30588103446320003, 0.3309634070560389, 0.19467651324891966, 0.6150492464697678, 0.16037637024729912, 0.9896542264262094, 
weights, 0.5984877300235579, 0.44375717365000933, 0.5583273544087631, 0.9687630071428002, 0.1048499180568081, 0.20715443136576395, 0.8523330859488399, 0.4779634291741848, 
weights, 0.7062041035449264, 0.7445094203258894, 0.26890560677521824, 0.5968962307730105, 0.4848434633314781, 0.7418471925935362, 0.31921312114309264, 0.545969486517714, 
weights, 0.28717792295430966, 0.8860871704711967, 0.7445999836145116, 0.6076475679412536, 0.8419163947011229, 0.15543602633744957, 0.14087937792901695, 0.6983299737320486, 
weights, 0.46992742354071115, 0.6396144151860689, 0.5679761490502245, 0.3484389989292562, 0.2734325374450509, 0.011060364358337349, 0.9389214384441015, 0.38097011705583783, 
weights, 0.03767607207367463, 0.9467525686271597, 0.8723389122493843, 0.29720467519198457, 0.5725641115049325, 0.3328164558396507, 0.45731362515343577, 0.7832356050393413, 
weights, 0.8384934230437212, 0.04169943097440221, 0.8062852606672682, 0.06564633149341725, 0.9369247979751588, 0.5271638071478886, 0.3266903622576095, 0.2420676134390416, 
weights, 0.20466980976506066, 0.3273466527192611, 0.35938242219384764, 0.7762185557780591, 0.5652082833179951, 0.5945975470379194, 0.625573685182143, 0.7227824213059766, 
weights, 0.06639777833802551, 0.337333471580487, 0.49069550777729076, 0.6251834785054967, 0.04406801600531396, 0.4014007863482788, 0.5642826670424257, 0.09783074856309804, 
weights, 0.5292958783658291, 0.46216976528277454, 0.48135635954936884, 0.08091635923549079, 0.9162682497192434, 0.45888527424093495, 0.7561251955920115, 0.3467135382041796, 
weights, 0.053776754441208996, 0.6592513236469879, 0.23937371344858305, 0.8709406465616535, 0.027130876267430604, 0.790755002583892, 0.6975640007023074, 0.02550157192918756, 
weights, 0.5386921093070696, 0.8153655003054547, 0.40227351772579656, 0.8455879472829926, 0.021085024787586892, 0.9773554380285369, 0.8570588275279755, 0.8704486865945443, 
weights, 0.42618864813089574, 0.635414160810672, 0.38618284207966014, 0.1655264273567152, 0.9891907019704694, 0.8456736994010815, 0.3824311183203114, 0.17433242061800125, 
weights, 0.9277939067843596, 0.7929068064837442, 0.9610839121683549, 0.5407084641572519, 0.21327199911546046, 0.22946384032495992, 0.35017798817509005, 0.3106832729055581, 
weights, 0.21329319345038333, 0.07901152329701555, 0.6533176389392925, 0.006295720713929143, 0.013203232328898196, 0.2701806684504051, 0.5907987684846857, 0.5809603455781014, 
weights, 0.2700017514919981, 0.38150431360771053, 0.8851658230495375, 0.4151013561728677, 0.33106631713153467, 0.8943968461984434, 0.36032446169862764, 0.9821661429514628, 
weights, 0.6964984827973028, 0.18063363561051626, 0.6991421537038016, 0.9798379489653553, 0.7582889125698847, 0.2232768774608942, 0.0474363447446321, 0.11358677414317664, 
weights, 0.3664301194281564, 0.5887215315972386, 0.09961298733974111, 0.7785810590627336, 0.1574005381847623, 0.01751895238443657, 0.3730035070081519, 0.8585648273609224, 
weights, 0.39124415111964417, 0.6249237700496878, 0.1272272466096679, 0.08701038822862639, 0.6090578872082124, 0.6245552406320262, 0.12417552219504868, 0.31695668395643184, 
